query_id,query_text,tau_method,rank,cve_id,title,score
45,buffer underflow in font parsing component,Hybrid,1,CVE-2021-41090,Instance config inline secret exposure,0.881841
45,buffer underflow in font parsing component,Hybrid,2,CVE-2019-12776,(no title),0.880911
45,buffer underflow in font parsing component,Hybrid,3,CVE-2017-15042,(no title),0.880116
45,buffer underflow in font parsing component,Hybrid,4,CVE-2012-6508,(no title),0.874884
45,buffer underflow in font parsing component,Hybrid,5,CVE-2016-3648,(no title),0.873867
45,buffer underflow in font parsing component,Hybrid,6,CVE-2023-48654,(no title),0.870928
45,buffer underflow in font parsing component,Hybrid,7,CVE-2009-4365,(no title),0.870291
45,buffer underflow in font parsing component,Hybrid,8,CVE-2015-7225,(no title),0.870245
45,buffer underflow in font parsing component,Hybrid,9,CVE-2014-2684,(no title),0.870002
45,buffer underflow in font parsing component,Hybrid,10,CVE-2024-36611,(no title),0.869661
45,buffer underflow in font parsing component,Hybrid,11,CVE-2006-4757,(no title),0.868981
45,buffer underflow in font parsing component,Hybrid,12,CVE-2004-2405,(no title),0.868761
45,buffer underflow in font parsing component,Hybrid,13,CVE-2018-11004,(no title),0.868148
45,buffer underflow in font parsing component,Hybrid,14,CVE-2024-1898,(no title),0.867672
45,buffer underflow in font parsing component,Hybrid,15,CVE-2024-46937,(no title),0.867480
45,buffer underflow in font parsing component,Hybrid,16,CVE-2024-45173,(no title),0.867434
45,buffer underflow in font parsing component,Hybrid,17,CVE-2020-12446,(no title),0.867219
45,buffer underflow in font parsing component,Hybrid,18,CVE-2012-0384,(no title),0.867176
45,buffer underflow in font parsing component,Hybrid,19,CVE-2009-1952,(no title),0.866671
45,buffer underflow in font parsing component,Hybrid,20,CVE-2018-15476,(no title),0.866297
45,buffer underflow in font parsing component,Hybrid,21,CVE-2021-27927,(no title),0.866226
45,buffer underflow in font parsing component,Hybrid,22,CVE-2025-47713,Apache CloudStack: Domain Admin can reset Admin password in Root Domain,0.866115
45,buffer underflow in font parsing component,Hybrid,23,CVE-2008-0645,(no title),0.865355
45,buffer underflow in font parsing component,Hybrid,24,CVE-2022-30280,(no title),0.863980
45,buffer underflow in font parsing component,Hybrid,25,CVE-2022-34810,(no title),0.863757
45,buffer underflow in font parsing component,Taumode,1,CVE-2019-12776,(no title),0.926431
45,buffer underflow in font parsing component,Taumode,2,CVE-2023-48654,(no title),0.923361
45,buffer underflow in font parsing component,Taumode,3,CVE-2009-1952,(no title),0.922009
45,buffer underflow in font parsing component,Taumode,4,CVE-2004-2405,(no title),0.921956
45,buffer underflow in font parsing component,Taumode,5,CVE-2017-15042,(no title),0.921560
45,buffer underflow in font parsing component,Taumode,6,CVE-2024-1898,(no title),0.920909
45,buffer underflow in font parsing component,Taumode,7,CVE-2008-0645,(no title),0.919987
45,buffer underflow in font parsing component,Taumode,8,CVE-2024-36611,(no title),0.919852
45,buffer underflow in font parsing component,Taumode,9,CVE-2024-46937,(no title),0.919521
45,buffer underflow in font parsing component,Taumode,10,CVE-2018-11004,(no title),0.919052
45,buffer underflow in font parsing component,Taumode,11,CVE-2009-4365,(no title),0.919007
45,buffer underflow in font parsing component,Taumode,12,CVE-2006-5428,(no title),0.917906
45,buffer underflow in font parsing component,Taumode,13,CVE-2016-6882,(no title),0.917720
45,buffer underflow in font parsing component,Taumode,14,CVE-2021-41090,Instance config inline secret exposure,0.917644
45,buffer underflow in font parsing component,Taumode,15,CVE-2022-30280,(no title),0.917627
45,buffer underflow in font parsing component,Taumode,16,CVE-2014-1691,(no title),0.917301
45,buffer underflow in font parsing component,Taumode,17,CVE-2002-0639,(no title),0.917074
45,buffer underflow in font parsing component,Taumode,18,CVE-2009-2808,(no title),0.916959
45,buffer underflow in font parsing component,Taumode,19,CVE-2025-57266,(no title),0.916357
45,buffer underflow in font parsing component,Taumode,20,CVE-2020-23837,(no title),0.915620
45,buffer underflow in font parsing component,Taumode,21,CVE-2020-11624,(no title),0.915532
45,buffer underflow in font parsing component,Taumode,22,CVE-2025-68933,Discourse non-admin moderators can exfiltrate private content via post ownership transfer,0.915492
45,buffer underflow in font parsing component,Taumode,23,CVE-2017-7947,(no title),0.915412
45,buffer underflow in font parsing component,Taumode,24,CVE-2006-4757,(no title),0.915265
45,buffer underflow in font parsing component,Taumode,25,CVE-2012-3367,(no title),0.914863
46,path canonicalization bypass in file download servlet,Cosine,1,CVE-2002-0886,(no title),0.841607
46,path canonicalization bypass in file download servlet,Cosine,2,CVE-2003-1250,(no title),0.841362
46,path canonicalization bypass in file download servlet,Cosine,3,CVE-2008-5849,(no title),0.838628
46,path canonicalization bypass in file download servlet,Cosine,4,CVE-2009-0687,(no title),0.837840
46,path canonicalization bypass in file download servlet,Cosine,5,CVE-2002-0952,(no title),0.837810
46,path canonicalization bypass in file download servlet,Cosine,6,CVE-2020-5937,(no title),0.836869
46,path canonicalization bypass in file download servlet,Cosine,7,CVE-2008-1397,(no title),0.836754
46,path canonicalization bypass in file download servlet,Cosine,8,CVE-2005-0039,(no title),0.836326
46,path canonicalization bypass in file download servlet,Cosine,9,CVE-2017-5872,(no title),0.836164
46,path canonicalization bypass in file download servlet,Cosine,10,CVE-2021-0217,Junos OS: EX Series and QFX Series: Memory leak issue processing specific DHCP packets,0.835536
46,path canonicalization bypass in file download servlet,Cosine,11,CVE-2002-1104,(no title),0.835504
46,path canonicalization bypass in file download servlet,Cosine,12,CVE-2004-2549,(no title),0.834945
46,path canonicalization bypass in file download servlet,Cosine,13,CVE-2015-7759,(no title),0.833868
46,path canonicalization bypass in file download servlet,Cosine,14,CVE-2002-0666,(no title),0.833743
46,path canonicalization bypass in file download servlet,Cosine,15,CVE-1999-1201,(no title),0.833618
46,path canonicalization bypass in file download servlet,Cosine,16,CVE-2016-6170,(no title),0.833479
46,path canonicalization bypass in file download servlet,Cosine,17,CVE-2025-56233,(no title),0.833412
46,path canonicalization bypass in file download servlet,Cosine,18,CVE-2009-2547,(no title),0.833213
46,path canonicalization bypass in file download servlet,Cosine,19,CVE-2017-14117,(no title),0.833131
46,path canonicalization bypass in file download servlet,Cosine,20,CVE-2022-22219,Junos OS and Junos OS Evolved: RPD core upon receipt of a specific EVPN route by a BGP route reflector in an EVPN environment,0.832881
46,path canonicalization bypass in file download servlet,Cosine,21,CVE-2017-8413,(no title),0.832864
46,path canonicalization bypass in file download servlet,Cosine,22,CVE-2015-2189,(no title),0.832765
46,path canonicalization bypass in file download servlet,Cosine,23,CVE-2017-8416,(no title),0.832694
46,path canonicalization bypass in file download servlet,Cosine,24,CVE-2016-8645,(no title),0.832468
46,path canonicalization bypass in file download servlet,Cosine,25,CVE-2009-0790,(no title),0.830946
46,path canonicalization bypass in file download servlet,Hybrid,1,CVE-2002-0886,(no title),0.885917
46,path canonicalization bypass in file download servlet,Hybrid,2,CVE-2003-1250,(no title),0.885754
46,path canonicalization bypass in file download servlet,Hybrid,3,CVE-2008-5849,(no title),0.883802
46,path canonicalization bypass in file download servlet,Hybrid,4,CVE-2009-0687,(no title),0.883211
46,path canonicalization bypass in file download servlet,Hybrid,5,CVE-2002-0952,(no title),0.883186
46,path canonicalization bypass in file download servlet,Hybrid,6,CVE-2020-5937,(no title),0.882494
46,path canonicalization bypass in file download servlet,Hybrid,7,CVE-2008-1397,(no title),0.882455
46,path canonicalization bypass in file download servlet,Hybrid,8,CVE-2005-0039,(no title),0.882131
46,path canonicalization bypass in file download servlet,Hybrid,9,CVE-2017-5872,(no title),0.881982
46,path canonicalization bypass in file download servlet,Hybrid,10,CVE-2021-0217,Junos OS: EX Series and QFX Series: Memory leak issue processing specific DHCP packets,0.881573
46,path canonicalization bypass in file download servlet,Hybrid,11,CVE-2002-1104,(no title),0.881514
46,path canonicalization bypass in file download servlet,Hybrid,12,CVE-2004-2549,(no title),0.881128
46,path canonicalization bypass in file download servlet,Hybrid,13,CVE-2015-7759,(no title),0.880333
46,path canonicalization bypass in file download servlet,Hybrid,14,CVE-2002-0666,(no title),0.880244
46,path canonicalization bypass in file download servlet,Hybrid,15,CVE-1999-1201,(no title),0.880202
46,path canonicalization bypass in file download servlet,Hybrid,16,CVE-2016-6170,(no title),0.880048
46,path canonicalization bypass in file download servlet,Hybrid,17,CVE-2025-56233,(no title),0.880013
46,path canonicalization bypass in file download servlet,Hybrid,18,CVE-2009-2547,(no title),0.879879
46,path canonicalization bypass in file download servlet,Hybrid,19,CVE-2017-14117,(no title),0.879851
46,path canonicalization bypass in file download servlet,Hybrid,20,CVE-2022-22219,Junos OS and Junos OS Evolved: RPD core upon receipt of a specific EVPN route by a BGP route reflector in an EVPN environment,0.879658
46,path canonicalization bypass in file download servlet,Hybrid,21,CVE-2017-8413,(no title),0.879650
46,path canonicalization bypass in file download servlet,Hybrid,22,CVE-2015-2189,(no title),0.879581
46,path canonicalization bypass in file download servlet,Hybrid,23,CVE-2017-8416,(no title),0.879514
46,path canonicalization bypass in file download servlet,Hybrid,24,CVE-2016-8645,(no title),0.879334
46,path canonicalization bypass in file download servlet,Hybrid,25,CVE-2009-0790,(no title),0.878260
46,path canonicalization bypass in file download servlet,Taumode,1,CVE-2002-0886,(no title),0.933392
46,path canonicalization bypass in file download servlet,Taumode,2,CVE-2003-1250,(no title),0.933316
46,path canonicalization bypass in file download servlet,Taumode,3,CVE-2008-5849,(no title),0.932204
46,path canonicalization bypass in file download servlet,Taumode,4,CVE-2009-0687,(no title),0.931824
46,path canonicalization bypass in file download servlet,Taumode,5,CVE-2002-0952,(no title),0.931803
46,path canonicalization bypass in file download servlet,Taumode,6,CVE-2008-1397,(no title),0.931420
46,path canonicalization bypass in file download servlet,Taumode,7,CVE-2020-5937,(no title),0.931379
46,path canonicalization bypass in file download servlet,Taumode,8,CVE-2005-0039,(no title),0.931209
46,path canonicalization bypass in file download servlet,Taumode,9,CVE-2017-5872,(no title),0.931073
46,path canonicalization bypass in file download servlet,Taumode,10,CVE-2021-0217,Junos OS: EX Series and QFX Series: Memory leak issue processing specific DHCP packets,0.930899
46,path canonicalization bypass in file download servlet,Taumode,11,CVE-2002-1104,(no title),0.930810
46,path canonicalization bypass in file download servlet,Taumode,12,CVE-2004-2549,(no title),0.930610
46,path canonicalization bypass in file download servlet,Taumode,13,CVE-2015-7759,(no title),0.930118
46,path canonicalization bypass in file download servlet,Taumode,14,CVE-1999-1201,(no title),0.930113
46,path canonicalization bypass in file download servlet,Taumode,15,CVE-2002-0666,(no title),0.930065
46,path canonicalization bypass in file download servlet,Taumode,16,CVE-2025-56233,(no title),0.929943
46,path canonicalization bypass in file download servlet,Taumode,17,CVE-2016-6170,(no title),0.929942
46,path canonicalization bypass in file download servlet,Taumode,18,CVE-2017-14117,(no title),0.929908
46,path canonicalization bypass in file download servlet,Taumode,19,CVE-2009-2547,(no title),0.929877
46,path canonicalization bypass in file download servlet,Taumode,20,CVE-2022-22219,Junos OS and Junos OS Evolved: RPD core upon receipt of a specific EVPN route by a BGP route reflector in an EVPN environment,0.929776
46,path canonicalization bypass in file download servlet,Taumode,21,CVE-2017-8413,(no title),0.929776
46,path canonicalization bypass in file download servlet,Taumode,22,CVE-2015-2189,(no title),0.929741
46,path canonicalization bypass in file download servlet,Taumode,23,CVE-2017-8416,(no title),0.929678
46,path canonicalization bypass in file download servlet,Taumode,24,CVE-2016-8645,(no title),0.929547
46,path canonicalization bypass in file download servlet,Taumode,25,CVE-2009-0790,(no title),0.928953
47,arbitrary file upload leading to remote code execution,Cosine,1,CVE-2026-31823,Sylius has Authenticated Stored XSS,0.870893
47,arbitrary file upload leading to remote code execution,Cosine,2,CVE-2012-3836,(no title),0.867117
47,arbitrary file upload leading to remote code execution,Cosine,3,CVE-2025-57205,(no title),0.866246
47,arbitrary file upload leading to remote code execution,Cosine,4,CVE-2025-57204,(no title),0.865496
47,arbitrary file upload leading to remote code execution,Cosine,5,CVE-2018-8811,(no title),0.865072
47,arbitrary file upload leading to remote code execution,Cosine,6,CVE-2007-0830,(no title),0.864824
47,arbitrary file upload leading to remote code execution,Cosine,7,CVE-2025-70128,(no title),0.864080
47,arbitrary file upload leading to remote code execution,Cosine,8,CVE-2010-1995,(no title),0.863393
47,arbitrary file upload leading to remote code execution,Cosine,9,CVE-2009-3581,(no title),0.860103
47,arbitrary file upload leading to remote code execution,Cosine,10,CVE-2014-0334,(no title),0.859140
47,arbitrary file upload leading to remote code execution,Cosine,11,CVE-2020-35676,(no title),0.859019
47,arbitrary file upload leading to remote code execution,Cosine,12,CVE-2026-39425,MaxKB: Stored XSS via Unsanitized html_rander Tags in Markdown Rendering,0.858427
47,arbitrary file upload leading to remote code execution,Cosine,13,CVE-2014-3111,(no title),0.858325
47,arbitrary file upload leading to remote code execution,Cosine,14,CVE-2005-3552,(no title),0.858269
47,arbitrary file upload leading to remote code execution,Cosine,15,CVE-2012-1898,(no title),0.857593
47,arbitrary file upload leading to remote code execution,Cosine,16,CVE-2007-4523,(no title),0.857324
47,arbitrary file upload leading to remote code execution,Cosine,17,CVE-2015-2973,(no title),0.856793
47,arbitrary file upload leading to remote code execution,Cosine,18,CVE-2023-41895,Cross-site Scripting via auth_callback login in Home Assistant Core,0.856769
47,arbitrary file upload leading to remote code execution,Cosine,19,CVE-2017-11611,(no title),0.856660
47,arbitrary file upload leading to remote code execution,Cosine,20,CVE-2012-1835,(no title),0.856595
47,arbitrary file upload leading to remote code execution,Cosine,21,CVE-2021-25790,(no title),0.856588
47,arbitrary file upload leading to remote code execution,Cosine,22,CVE-2026-24415,OpenSTAManager affected by reflected XSS in modifica_iva.php via righe parameter,0.856152
47,arbitrary file upload leading to remote code execution,Cosine,23,CVE-2025-57665,(no title),0.856101
47,arbitrary file upload leading to remote code execution,Cosine,24,CVE-2012-0782,(no title),0.855756
47,arbitrary file upload leading to remote code execution,Cosine,25,CVE-2021-36760,(no title),0.855740
47,arbitrary file upload leading to remote code execution,Hybrid,1,CVE-2012-1898,(no title),0.897451
47,arbitrary file upload leading to remote code execution,Hybrid,2,CVE-2005-3552,(no title),0.896748
47,arbitrary file upload leading to remote code execution,Hybrid,3,CVE-2026-31823,Sylius has Authenticated Stored XSS,0.895939
47,arbitrary file upload leading to remote code execution,Hybrid,4,CVE-2012-0782,(no title),0.895575
47,arbitrary file upload leading to remote code execution,Hybrid,5,CVE-2017-11611,(no title),0.894742
47,arbitrary file upload leading to remote code execution,Hybrid,6,CVE-2007-0830,(no title),0.894011
47,arbitrary file upload leading to remote code execution,Hybrid,7,CVE-2012-3836,(no title),0.893179
47,arbitrary file upload leading to remote code execution,Hybrid,8,CVE-2021-25790,(no title),0.892977
47,arbitrary file upload leading to remote code execution,Hybrid,9,CVE-2025-57205,(no title),0.892587
47,arbitrary file upload leading to remote code execution,Hybrid,10,CVE-2025-57204,(no title),0.892057
47,arbitrary file upload leading to remote code execution,Hybrid,11,CVE-2025-70128,(no title),0.891011
47,arbitrary file upload leading to remote code execution,Hybrid,12,CVE-2010-1995,(no title),0.890580
47,arbitrary file upload leading to remote code execution,Hybrid,13,CVE-2018-8811,(no title),0.889531
47,arbitrary file upload leading to remote code execution,Hybrid,14,CVE-2009-3581,(no title),0.888233
47,arbitrary file upload leading to remote code execution,Hybrid,15,CVE-2012-4484,(no title),0.887698
47,arbitrary file upload leading to remote code execution,Hybrid,16,CVE-2017-9548,(no title),0.887539
47,arbitrary file upload leading to remote code execution,Hybrid,17,CVE-2020-35676,(no title),0.887389
47,arbitrary file upload leading to remote code execution,Hybrid,18,CVE-2026-39425,MaxKB: Stored XSS via Unsanitized html_rander Tags in Markdown Rendering,0.886994
47,arbitrary file upload leading to remote code execution,Hybrid,19,CVE-2025-57665,(no title),0.886875
47,arbitrary file upload leading to remote code execution,Hybrid,20,CVE-2014-7264,(no title),0.886468
47,arbitrary file upload leading to remote code execution,Hybrid,21,CVE-2010-2536,(no title),0.886112
47,arbitrary file upload leading to remote code execution,Hybrid,22,CVE-2025-57203,(no title),0.886070
47,arbitrary file upload leading to remote code execution,Hybrid,23,CVE-2023-45818,"Cross-site Scripting vulnerability in TinyMCE undo/redo, getContent API, resetContent API, and Autosave plugin",0.885956
47,arbitrary file upload leading to remote code execution,Hybrid,24,CVE-2023-41895,Cross-site Scripting via auth_callback login in Home Assistant Core,0.885746
47,arbitrary file upload leading to remote code execution,Hybrid,25,CVE-2014-8376,(no title),0.885521
47,arbitrary file upload leading to remote code execution,Taumode,1,CVE-2012-1898,(no title),0.940157
47,arbitrary file upload leading to remote code execution,Taumode,2,CVE-2012-0782,(no title),0.938238
47,arbitrary file upload leading to remote code execution,Taumode,3,CVE-2005-3552,(no title),0.937976
47,arbitrary file upload leading to remote code execution,Taumode,4,CVE-2017-11611,(no title),0.935545
47,arbitrary file upload leading to remote code execution,Taumode,5,CVE-2012-4484,(no title),0.934319
47,arbitrary file upload leading to remote code execution,Taumode,6,CVE-2021-25790,(no title),0.931965
47,arbitrary file upload leading to remote code execution,Taumode,7,CVE-2005-3511,(no title),0.930542
47,arbitrary file upload leading to remote code execution,Taumode,8,CVE-2017-9548,(no title),0.930467
47,arbitrary file upload leading to remote code execution,Taumode,9,CVE-2015-1628,(no title),0.930052
47,arbitrary file upload leading to remote code execution,Taumode,10,CVE-2006-2672,(no title),0.929870
47,arbitrary file upload leading to remote code execution,Taumode,11,CVE-2014-8376,(no title),0.929785
47,arbitrary file upload leading to remote code execution,Taumode,12,CVE-2014-2091,(no title),0.929778
47,arbitrary file upload leading to remote code execution,Taumode,13,CVE-2012-5193,(no title),0.929689
47,arbitrary file upload leading to remote code execution,Taumode,14,CVE-2013-0129,(no title),0.929517
47,arbitrary file upload leading to remote code execution,Taumode,15,CVE-2007-6463,(no title),0.928637
47,arbitrary file upload leading to remote code execution,Taumode,16,CVE-2010-2536,(no title),0.928299
47,arbitrary file upload leading to remote code execution,Taumode,17,CVE-2020-27388,(no title),0.927997
47,arbitrary file upload leading to remote code execution,Taumode,18,CVE-2013-6044,(no title),0.927746
47,arbitrary file upload leading to remote code execution,Taumode,19,CVE-2013-2129,(no title),0.927695
47,arbitrary file upload leading to remote code execution,Taumode,20,CVE-2020-9322,(no title),0.927085
47,arbitrary file upload leading to remote code execution,Taumode,21,CVE-2021-24814,WordPress GDPR & CCPA < 1.9.26 - Authenticated Reflected Cross-Site Scripting,0.927068
47,arbitrary file upload leading to remote code execution,Taumode,22,CVE-2019-1000003,(no title),0.926790
47,arbitrary file upload leading to remote code execution,Taumode,23,CVE-2007-4717,(no title),0.926406
47,arbitrary file upload leading to remote code execution,Taumode,24,CVE-2006-0880,(no title),0.925586
47,arbitrary file upload leading to remote code execution,Taumode,25,CVE-2024-2908,Call Now Button < 1.4.7 - Admin+ Stored XSS,0.925530
48,authorization bypass in GraphQL mutation resolver,Cosine,1,CVE-2025-21688,drm/v3d: Assign job pointer to NULL before signaling the fence,0.866281
48,authorization bypass in GraphQL mutation resolver,Cosine,2,CVE-2021-47223,net: bridge: fix vlan tunnel dst null pointer dereference,0.859420
48,authorization bypass in GraphQL mutation resolver,Cosine,3,CVE-2022-48801,iio: buffer: Fix file related error handling in IIO_BUFFER_GET_FD_IOCTL,0.857942
48,authorization bypass in GraphQL mutation resolver,Cosine,4,CVE-2023-53503,ext4: allow ext4_get_group_info() to fail,0.857794
48,authorization bypass in GraphQL mutation resolver,Cosine,5,CVE-2025-40341,futex: Don't leak robust_list pointer on exec race,0.857630
48,authorization bypass in GraphQL mutation resolver,Cosine,6,CVE-2024-43882,exec: Fix ToCToU between perm check and set-uid/gid usage,0.857394
48,authorization bypass in GraphQL mutation resolver,Cosine,7,CVE-2025-21664,dm thin: make get_first_thin use rcu-safe list first function,0.856757
48,authorization bypass in GraphQL mutation resolver,Cosine,8,CVE-2021-27363,(no title),0.856197
48,authorization bypass in GraphQL mutation resolver,Cosine,9,CVE-2023-4759,Improper handling of case insensitive filesystems in Eclipse JGit allows arbitrary file write,0.856033
48,authorization bypass in GraphQL mutation resolver,Cosine,10,CVE-2024-26585,tls: fix race between tx work scheduling and socket close,0.854876
48,authorization bypass in GraphQL mutation resolver,Cosine,11,CVE-2024-57974,udp: Deal with race between UDP socket address change and rehash,0.854297
48,authorization bypass in GraphQL mutation resolver,Cosine,12,CVE-2026-31571,drm/i915: Unlink NV12 planes earlier,0.854022
48,authorization bypass in GraphQL mutation resolver,Cosine,13,CVE-2024-36024,drm/amd/display: Disable idle reallow as part of command/gpint execution,0.854017
48,authorization bypass in GraphQL mutation resolver,Cosine,14,CVE-2023-53596,drivers: base: Free devm resources when unregistering a device,0.853774
48,authorization bypass in GraphQL mutation resolver,Cosine,15,CVE-2023-53235,drm/tests: helpers: Avoid a driver uaf,0.853761
48,authorization bypass in GraphQL mutation resolver,Cosine,16,CVE-2025-38060,bpf: copy_verifier_state() should copy 'loop_entry' field,0.853629
48,authorization bypass in GraphQL mutation resolver,Cosine,17,CVE-2022-50117,vfio: Split migration ops from main device ops,0.852628
48,authorization bypass in GraphQL mutation resolver,Cosine,18,CVE-2019-3901,(no title),0.852379
48,authorization bypass in GraphQL mutation resolver,Cosine,19,CVE-2025-68257,comedi: check device's attached status in compat ioctls,0.852046
48,authorization bypass in GraphQL mutation resolver,Cosine,20,CVE-2024-26810,vfio/pci: Lock external INTx masking ops,0.852046
48,authorization bypass in GraphQL mutation resolver,Cosine,21,CVE-2026-23060,crypto: authencesn - reject too-short AAD (assoclen<8) to match ESP/ESN spec,0.852038
48,authorization bypass in GraphQL mutation resolver,Cosine,22,CVE-2022-49167,btrfs: do not double complete bio on errors during compressed reads,0.851990
48,authorization bypass in GraphQL mutation resolver,Cosine,23,CVE-2025-21807,block: fix queue freeze vs limits lock order in sysfs store methods,0.851782
48,authorization bypass in GraphQL mutation resolver,Cosine,24,CVE-2017-6507,(no title),0.851698
48,authorization bypass in GraphQL mutation resolver,Cosine,25,CVE-2023-54148,net/mlx5e: Move representor neigh cleanup to profile cleanup_tx,0.851688
48,authorization bypass in GraphQL mutation resolver,Hybrid,1,CVE-2025-21688,drm/v3d: Assign job pointer to NULL before signaling the fence,0.903717
48,authorization bypass in GraphQL mutation resolver,Hybrid,2,CVE-2021-47223,net: bridge: fix vlan tunnel dst null pointer dereference,0.898781
48,authorization bypass in GraphQL mutation resolver,Hybrid,3,CVE-2022-48801,iio: buffer: Fix file related error handling in IIO_BUFFER_GET_FD_IOCTL,0.897695
48,authorization bypass in GraphQL mutation resolver,Hybrid,4,CVE-2023-53503,ext4: allow ext4_get_group_info() to fail,0.897602
48,authorization bypass in GraphQL mutation resolver,Hybrid,5,CVE-2025-40341,futex: Don't leak robust_list pointer on exec race,0.897486
48,authorization bypass in GraphQL mutation resolver,Hybrid,6,CVE-2025-21664,dm thin: make get_first_thin use rcu-safe list first function,0.896854
48,authorization bypass in GraphQL mutation resolver,Hybrid,7,CVE-2021-27363,(no title),0.896458
48,authorization bypass in GraphQL mutation resolver,Hybrid,8,CVE-2023-4759,Improper handling of case insensitive filesystems in Eclipse JGit allows arbitrary file write,0.896325
48,authorization bypass in GraphQL mutation resolver,Hybrid,9,CVE-2024-26585,tls: fix race between tx work scheduling and socket close,0.895508
48,authorization bypass in GraphQL mutation resolver,Hybrid,10,CVE-2024-57974,udp: Deal with race between UDP socket address change and rehash,0.895070
48,authorization bypass in GraphQL mutation resolver,Hybrid,11,CVE-2026-31571,drm/i915: Unlink NV12 planes earlier,0.894884
48,authorization bypass in GraphQL mutation resolver,Hybrid,12,CVE-2024-36024,drm/amd/display: Disable idle reallow as part of command/gpint execution,0.894879
48,authorization bypass in GraphQL mutation resolver,Hybrid,13,CVE-2023-53596,drivers: base: Free devm resources when unregistering a device,0.894712
48,authorization bypass in GraphQL mutation resolver,Hybrid,14,CVE-2023-53235,drm/tests: helpers: Avoid a driver uaf,0.894657
48,authorization bypass in GraphQL mutation resolver,Hybrid,15,CVE-2025-38060,bpf: copy_verifier_state() should copy 'loop_entry' field,0.894563
48,authorization bypass in GraphQL mutation resolver,Hybrid,16,CVE-2022-50117,vfio: Split migration ops from main device ops,0.893869
48,authorization bypass in GraphQL mutation resolver,Hybrid,17,CVE-2019-3901,(no title),0.893695
48,authorization bypass in GraphQL mutation resolver,Hybrid,18,CVE-2024-26810,vfio/pci: Lock external INTx masking ops,0.893473
48,authorization bypass in GraphQL mutation resolver,Hybrid,19,CVE-2025-68257,comedi: check device's attached status in compat ioctls,0.893462
48,authorization bypass in GraphQL mutation resolver,Hybrid,20,CVE-2026-23060,crypto: authencesn - reject too-short AAD (assoclen<8) to match ESP/ESN spec,0.893461
48,authorization bypass in GraphQL mutation resolver,Hybrid,21,CVE-2022-49167,btrfs: do not double complete bio on errors during compressed reads,0.893432
48,authorization bypass in GraphQL mutation resolver,Hybrid,22,CVE-2025-21807,block: fix queue freeze vs limits lock order in sysfs store methods,0.893240
48,authorization bypass in GraphQL mutation resolver,Hybrid,23,CVE-2017-6507,(no title),0.893204
48,authorization bypass in GraphQL mutation resolver,Hybrid,24,CVE-2023-54148,net/mlx5e: Move representor neigh cleanup to profile cleanup_tx,0.893190
48,authorization bypass in GraphQL mutation resolver,Hybrid,25,CVE-2025-68339,atm/fore200e: Fix possible data race in fore200e_open(),0.893053
48,authorization bypass in GraphQL mutation resolver,Taumode,1,CVE-2025-21688,drm/v3d: Assign job pointer to NULL before signaling the fence,0.943827
48,authorization bypass in GraphQL mutation resolver,Taumode,2,CVE-2021-47223,net: bridge: fix vlan tunnel dst null pointer dereference,0.940954
48,authorization bypass in GraphQL mutation resolver,Taumode,3,CVE-2022-48801,iio: buffer: Fix file related error handling in IIO_BUFFER_GET_FD_IOCTL,0.940287
48,authorization bypass in GraphQL mutation resolver,Taumode,4,CVE-2023-53503,ext4: allow ext4_get_group_info() to fail,0.940253
48,authorization bypass in GraphQL mutation resolver,Taumode,5,CVE-2025-40341,futex: Don't leak robust_list pointer on exec race,0.940188
48,authorization bypass in GraphQL mutation resolver,Taumode,6,CVE-2025-21664,dm thin: make get_first_thin use rcu-safe list first function,0.939814
48,authorization bypass in GraphQL mutation resolver,Taumode,7,CVE-2021-27363,(no title),0.939595
48,authorization bypass in GraphQL mutation resolver,Taumode,8,CVE-2023-4759,Improper handling of case insensitive filesystems in Eclipse JGit allows arbitrary file write,0.939496
48,authorization bypass in GraphQL mutation resolver,Taumode,9,CVE-2024-26585,tls: fix race between tx work scheduling and socket close,0.939043
48,authorization bypass in GraphQL mutation resolver,Taumode,10,CVE-2024-57974,udp: Deal with race between UDP socket address change and rehash,0.938755
48,authorization bypass in GraphQL mutation resolver,Taumode,11,CVE-2026-31571,drm/i915: Unlink NV12 planes earlier,0.938666
48,authorization bypass in GraphQL mutation resolver,Taumode,12,CVE-2024-36024,drm/amd/display: Disable idle reallow as part of command/gpint execution,0.938660
48,authorization bypass in GraphQL mutation resolver,Taumode,13,CVE-2023-53596,drivers: base: Free devm resources when unregistering a device,0.938574
48,authorization bypass in GraphQL mutation resolver,Taumode,14,CVE-2023-53235,drm/tests: helpers: Avoid a driver uaf,0.938474
48,authorization bypass in GraphQL mutation resolver,Taumode,15,CVE-2025-38060,bpf: copy_verifier_state() should copy 'loop_entry' field,0.938421
48,authorization bypass in GraphQL mutation resolver,Taumode,16,CVE-2022-50117,vfio: Split migration ops from main device ops,0.938056
48,authorization bypass in GraphQL mutation resolver,Taumode,17,CVE-2019-3901,(no title),0.937962
48,authorization bypass in GraphQL mutation resolver,Taumode,18,CVE-2024-26810,vfio/pci: Lock external INTx masking ops,0.937858
48,authorization bypass in GraphQL mutation resolver,Taumode,19,CVE-2026-23060,crypto: authencesn - reject too-short AAD (assoclen<8) to match ESP/ESN spec,0.937842
48,authorization bypass in GraphQL mutation resolver,Taumode,20,CVE-2025-68257,comedi: check device's attached status in compat ioctls,0.937835
